ACTA_NUMERO|CAUSA_NUMERO|CAUSA_AÑO
233276|996768|2025
233278|996769|2025
233279|996770|2025
233282|996771|2025
233286|996772|2025
233287|996773|2025
233288|996774|2025
233299|996775|2025
233303|996776|2025
233304|996777|2025
233309|996778|2025
233315|996779|2025
233326|996780|2025
233337|996781|2025
233339|996782|2025
233342|996783|2025
233344|996784|2025
233349|996786|2025
233351|996787|2025
233354|996788|2025
233355|996789|2025
233359|996791|2025
233360|996792|2025
233361|996793|2025
233364|996794|2025
233366|996795|2025
233369|996796|2025
233372|996798|2025
233373|996799|2025
233377|996800|2025
233378|996801|2025
233382|996803|2025
233386|996804|2025
233390|996806|2025
233392|996808|2025
233394|996809|2025
233395|996810|2025
233396|996811|2025
233400|996812|2025
233401|996813|2025
233404|996815|2025
233406|996816|2025
233408|996817|2025
233413|996819|2025
233414|996820|2025
233416|996821|2025
233418|996823|2025
233423|996824|2025
233426|996825|2025
233431|996826|2025
233435|996827|2025
233436|996828|2025
233438|996830|2025
233440|996831|2025
233441|996832|2025
233444|996833|2025
233446|996834|2025
233450|996836|2025
233452|996837|2025
233454|996839|2025
233457|996840|2025
233459|996841|2025
233466|996842|2025
233468|996844|2025
233470|996845|2025
233471|996846|2025
233479|996847|2025
233480|996848|2025
233482|996850|2025
233483|996851|2025
233484|996852|2025
233485|996853|2025
233486|996854|2025
233488|996855|2025
233489|996856|2025
233492|996857|2025
233493|996858|2025
233503|996859|2025
233504|996860|2025
233506|996861|2025
233508|996863|2025
233513|996867|2025
233515|996868|2025
233517|996869|2025
233518|996870|2025
233519|996871|2025
233520|996872|2025
233521|996873|2025
233522|996874|2025
233525|996875|2025
233528|996877|2025
233531|996879|2025
233535|996880|2025
233538|996881|2025
233545|996883|2025
233546|996884|2025
233547|996885|2025
233548|996886|2025
233550|996887|2025
233558|996889|2025
233559|996890|2025
233561|996891|2025
233563|996893|2025
233565|996895|2025
233568|996897|2025
233569|996898|2025
233570|996899|2025
233571|996900|2025
233572|996901|2025
233574|996902|2025
233576|996903|2025
233578|996904|2025
233580|996905|2025
233583|996906|2025
233585|996908|2025
233586|996909|2025
233587|996910|2025
233594|996913|2025
233596|996914|2025
233598|996915|2025
233599|996916|2025
233600|996917|2025
233601|996918|2025
233604|996919|2025
233607|996920|2025
233615|996922|2025
233617|996923|2025
233618|996924|2025
233619|996925|2025
233622|996926|2025
233623|996927|2025
233625|996928|2025
233627|996929|2025
233629|996930|2025
233633|996931|2025
233634|996932|2025
233638|996934|2025
233639|996935|2025
233646|996936|2025
233647|996937|2025
233648|996938|2025
233650|996939|2025
233651|996940|2025
233652|996941|2025
233653|996942|2025
233661|996946|2025
233663|996947|2025
233665|996948|2025
233666|996949|2025
233667|996950|2025
233673|996952|2025
233675|996954|2025
233677|996955|2025
233678|996956|2025
233680|996957|2025
233684|996958|2025
233685|996959|2025
233688|996960|2025
233689|996961|2025
233690|996962|2025
233693|996963|2025
233694|996964|2025
233695|996965|2025
233696|996966|2025
233700|996968|2025
233705|996969|2025
233706|996970|2025
233708|996971|2025
233714|996973|2025
233716|996974|2025
233717|996975|2025
233721|996978|2025
233723|996979|2025
233726|996980|2025
233727|996981|2025
233733|996983|2025
233734|996984|2025
233737|996986|2025
233738|996987|2025
233740|996988|2025
233741|996989|2025
233743|996990|2025
233744|996991|2025
233745|996992|2025
233748|996993|2025
233751|996994|2025
233756|996996|2025
233761|996997|2025
233762|996998|2025
233765|996999|2025
232548|996385|2025
232549|996386|2025
232550|996387|2025
232552|996389|2025
232553|996390|2025
232554|996391|2025
232556|996392|2025
232557|996393|2025
232558|996394|2025
232562|996395|2025
232565|996396|2025
232566|996397|2025
232567|996398|2025
232572|996401|2025
232573|996402|2025
232575|996403|2025
232576|996404|2025
232577|996405|2025
232580|996407|2025
232583|996408|2025
232584|996409|2025
232585|996410|2025
232586|996411|2025
232587|996412|2025
232588|996413|2025
232591|996414|2025
232593|996415|2025
232594|996416|2025
232599|996417|2025
232600|996418|2025
232605|996419|2025
232607|996420|2025
232609|996421|2025
232610|996422|2025
232612|996423|2025
232614|996424|2025
232616|996425|2025
232618|996426|2025
232619|996427|2025
232621|996428|2025
232623|996429|2025
232626|996431|2025
232628|996432|2025
232630|996433|2025
232632|996434|2025
232634|996435|2025
232636|996436|2025
232637|996437|2025
232639|996438|2025
232641|996439|2025
232642|996440|2025
232643|996441|2025
232645|996442|2025
232646|996443|2025
232647|996444|2025
232648|996445|2025
232649|996446|2025
232650|996447|2025
232654|996449|2025
232657|996450|2025
232660|996451|2025
232661|996452|2025
232664|996454|2025
232665|996455|2025
232667|996456|2025
232669|996457|2025
232670|996458|2025
232671|996459|2025
232676|996460|2025
232678|996461|2025
232679|996462|2025
232681|996463|2025
232682|996464|2025
232687|996466|2025
232689|996467|2025
232691|996468|2025
232692|996469|2025
232696|996470|2025
232698|996472|2025
232699|996473|2025
232701|996474|2025
232702|996475|2025
232705|996476|2025
232713|996478|2025
232718|996479|2025
232719|996480|2025
232721|996481|2025
232722|996482|2025
232728|996483|2025
232731|996484|2025
232737|996487|2025
232740|996489|2025
232741|996490|2025
232745|996491|2025
232747|996493|2025
232750|996494|2025
232755|996495|2025
232756|996496|2025
232759|996497|2025
232762|996498|2025
232763|996499|2025
232765|996500|2025
232767|996501|2025
232768|996502|2025
232769|996503|2025
232771|996505|2025
232773|996507|2025
232780|996509|2025
232781|996510|2025
232784|996512|2025
232786|996513|2025
232787|996514|2025
232788|996515|2025
232792|996516|2025
232795|996518|2025
232799|996519|2025
232803|996520|2025
232805|996521|2025
232807|996522|2025
232812|996524|2025
232813|996525|2025
232814|996526|2025
232818|996528|2025
232821|996530|2025
232824|996531|2025
232826|996532|2025
232831|996533|2025
232833|996534|2025
232834|996535|2025
232835|996536|2025
232840|996537|2025
232841|996538|2025
232842|996539|2025
232845|996540|2025
232847|996541|2025
232851|996545|2025
232852|996546|2025
232853|996547|2025
232854|996548|2025
232856|996549|2025
232857|996550|2025
232858|996551|2025
232859|996552|2025
232860|996553|2025
232863|996554|2025
232864|996555|2025
232865|996556|2025
232866|996557|2025
232867|996558|2025
232868|996559|2025
232871|996560|2025
232872|996561|2025
232874|996562|2025
232878|996564|2025
232879|996565|2025
232880|996566|2025
232881|996567|2025
232883|996568|2025
232887|996569|2025
232895|996570|2025
232896|996571|2025
232899|996573|2025
232902|996574|2025
232907|996576|2025
232908|996577|2025
232909|996578|2025
232916|996579|2025
232923|996582|2025
232934|996584|2025
232936|996585|2025
232937|996586|2025
232943|996588|2025
232944|996589|2025
232945|996590|2025
232947|996591|2025
232948|996592|2025
232950|996593|2025
232951|996594|2025
232960|996598|2025
232961|996599|2025
232963|996601|2025
232964|996602|2025
232966|996603|2025
232968|996604|2025
232969|996605|2025
232976|996608|2025
232977|996609|2025
232978|996610|2025
232980|996612|2025
232981|996613|2025
232983|996614|2025
232990|996616|2025
232992|996617|2025
232993|996618|2025
232995|996619|2025
232999|996621|2025
233002|996623|2025
233005|996624|2025
233020|996627|2025
233023|996628|2025
233024|996629|2025
233035|996632|2025
233042|996633|2025
233043|996634|2025
233044|996635|2025
233046|996636|2025
233048|996637|2025
231889|996035|2025
231894|996036|2025
231896|996037|2025
231897|996038|2025
231901|996039|2025
231902|996040|2025
231904|996041|2025
231905|996042|2025
231906|996043|2025
231907|996044|2025
231910|996045|2025
231916|996046|2025
231917|996047|2025
231918|996048|2025
231922|996049|2025
231923|996050|2025
231924|996051|2025
231925|996052|2025
231928|996053|2025
231930|996054|2025
231933|996055|2025
231936|996056|2025
231939|996057|2025
231941|996058|2025
231946|996061|2025
231948|996062|2025
231950|996063|2025
231951|996064|2025
231952|996065|2025
231953|996066|2025
231954|996067|2025
231955|996068|2025
231958|996070|2025
231961|996071|2025
231962|996072|2025
231964|996073|2025
231965|996074|2025
231966|996075|2025
231967|996076|2025
231970|996077|2025
231971|996078|2025
231972|996079|2025
231976|996082|2025
231977|996083|2025
231980|996085|2025
231981|996086|2025
231982|996087|2025
231983|996088|2025
231984|996089|2025
231986|996090|2025
231987|996091|2025
231989|996092|2025
231990|996093|2025
231991|996094|2025
231992|996095|2025
231995|996096|2025
231997|996097|2025
231998|996098|2025
232000|996100|2025
232003|996102|2025
232005|996104|2025
232006|996105|2025
232007|996106|2025
232009|996107|2025
232010|996108|2025
232014|996110|2025
232015|996111|2025
232016|996112|2025
232021|996114|2025
232023|996115|2025
232026|996116|2025
232027|996117|2025
232028|996118|2025
232030|996119|2025
232035|996120|2025
232036|996121|2025
232037|996122|2025
232038|996123|2025
232040|996124|2025
232044|996125|2025
232046|996126|2025
232049|996127|2025
232056|996128|2025
232057|996129|2025
232061|996133|2025
232062|996134|2025
232065|996135|2025
232068|996136|2025
232069|996137|2025
232071|996138|2025
232074|996139|2025
232075|996140|2025
232078|996142|2025
232089|996147|2025
232090|996148|2025
232091|996149|2025
232093|996150|2025
232094|996151|2025
232095|996152|2025
232098|996153|2025
232100|996154|2025
232101|996155|2025
232102|996156|2025
232103|996157|2025
232104|996158|2025
232105|996159|2025
232106|996160|2025
232107|996161|2025
232109|996162|2025
232110|996163|2025
232111|996164|2025
232113|996165|2025
232114|996166|2025
232115|996167|2025
232116|996168|2025
232117|996169|2025
232119|996170|2025
232120|996171|2025
232121|996172|2025
232122|996173|2025
232124|996174|2025
232125|996175|2025
232128|996178|2025
232129|996179|2025
232130|996180|2025
232131|996181|2025
232132|996182|2025
232133|996183|2025
232134|996184|2025
232137|996185|2025
232139|996186|2025
232140|996187|2025
232143|996189|2025
232144|996190|2025
232146|996191|2025
232151|996194|2025
232152|996195|2025
232153|996196|2025
232154|996197|2025
232155|996198|2025
232156|996199|2025
232157|996200|2025
232164|996202|2025
232169|996204|2025
232170|996205|2025
232172|996206|2025
232174|996207|2025
232175|996208|2025
232177|996209|2025
232178|996210|2025
232180|996211|2025
232182|996212|2025
232183|996213|2025
232184|996214|2025
232185|996215|2025
232190|996217|2025
232192|996218|2025
232193|996219|2025
232195|996220|2025
232197|996222|2025
232198|996223|2025
232202|996224|2025
232203|996225|2025
232205|996226|2025
232206|996227|2025
232209|996228|2025
232220|996229|2025
232222|996230|2025
232225|996232|2025
232226|996233|2025
232229|996234|2025
232230|996235|2025
232232|996236|2025
232233|996237|2025
232237|996238|2025
232238|996239|2025
232245|996241|2025
232246|996242|2025
232247|996243|2025
232249|996244|2025
232252|996246|2025
232253|996247|2025
232260|996248|2025
232263|996249|2025
232266|996250|2025
232267|996251|2025
232269|996253|2025
232270|996254|2025
232271|996255|2025
232274|996256|2025
232277|996257|2025
232281|996259|2025
232284|996261|2025
232288|996262|2025
232292|996263|2025
232294|996264|2025
232295|996265|2025
232298|996267|2025
232305|996268|2025
232312|996269|2025
232313|996270|2025
232315|996271|2025
232318|996272|2025
232321|996274|2025
232323|996275|2025
232324|996276|2025
232331|996277|2025
232335|996278|2025
232337|996279|2025
232339|996280|2025
232340|996281|2025
232346|996282|2025
232349|996283|2025
232354|996284|2025
232356|996285|2025
232357|996286|2025
232359|996287|2025
232360|996288|2025
232362|996289|2025
232363|996290|2025
232364|996291|2025
232365|996292|2025
232366|996293|2025
232368|996294|2025
232371|996295|2025
232372|996296|2025
232373|996297|2025
232377|996299|2025
232379|996300|2025
232382|996302|2025
232386|996303|2025
232390|996306|2025
232391|996307|2025
232397|996310|2025
232400|996311|2025
232401|996312|2025
232403|996313|2025
232405|996314|2025
232408|996315|2025
232409|996316|2025
232410|996317|2025
232412|996319|2025
232417|996322|2025
232418|996323|2025
232422|996325|2025
232424|996326|2025
232425|996327|2025
232428|996329|2025
232429|996330|2025
232430|996331|2025
232433|996332|2025
232434|996333|2025
232436|996334|2025
232437|996335|2025
232445|996338|2025
232449|996340|2025
232453|996341|2025
232455|996342|2025
232459|996343|2025
232460|996344|2025
232463|996345|2025
232464|996346|2025
232470|996348|2025
232471|996349|2025
232474|996350|2025
232475|996351|2025
232478|996352|2025
232479|996353|2025
232481|996354|2025
232482|996355|2025
232485|996356|2025
232491|996358|2025
232492|996359|2025
232495|996360|2025
232498|996362|2025
232505|996364|2025
232507|996365|2025
232508|996366|2025
232511|996367|2025
232518|996371|2025
232523|996374|2025
232528|996375|2025
232531|996376|2025
232533|996377|2025
232535|996378|2025
232536|996379|2025
232537|996380|2025
232540|996381|2025
232543|996383|2025
231146|995657|2025
231147|995658|2025
231151|995660|2025
231155|995661|2025
231157|995662|2025
231160|995663|2025
231161|995664|2025
231162|995665|2025
231166|995667|2025
231173|995669|2025
231174|995670|2025
231179|995672|2025
231180|995673|2025
231182|995674|2025
231184|995675|2025
231185|995676|2025
231186|995677|2025
231190|995678|2025
231192|995679|2025
231196|995681|2025
231197|995682|2025
231198|995683|2025
231199|995684|2025
231200|995685|2025
231202|995686|2025
231205|995687|2025
231206|995688|2025
231207|995689|2025
231208|995690|2025
231209|995691|2025
231210|995692|2025
231211|995693|2025
231213|995694|2025
231214|995695|2025
231219|995697|2025
231221|995698|2025
231222|995699|2025
231224|995700|2025
231225|995701|2025
231226|995702|2025
231228|995703|2025
231230|995704|2025
231231|995705|2025
231233|995706|2025
231234|995707|2025
231236|995708|2025
231239|995709|2025
231243|995710|2025
231244|995711|2025
231245|995712|2025
231246|995713|2025
231247|995714|2025
231249|995716|2025
231251|995717|2025
231253|995718|2025
231255|995720|2025
231256|995721|2025
231258|995722|2025
231262|995723|2025
231263|995724|2025
231264|995725|2025
231265|995726|2025
231266|995727|2025
231267|995728|2025
231268|995729|2025
231269|995730|2025
231270|995731|2025
231272|995732|2025
231277|995734|2025
231278|995735|2025
231279|995736|2025
231282|995738|2025
231283|995739|2025
231284|995740|2025
231294|995745|2025
231296|995746|2025
231299|995748|2025
231302|995750|2025
231303|995751|2025
231304|995752|2025
231305|995753|2025
231306|995754|2025
231308|995755|2025
231309|995756|2025
231316|995758|2025
231318|995760|2025
231319|995761|2025
231320|995762|2025
231322|995763|2025
231327|995764|2025
231336|995765|2025
231337|995766|2025
231347|995768|2025
231349|995769|2025
231350|995770|2025
231351|995771|2025
231352|995772|2025
231353|995773|2025
231356|995774|2025
231359|995775|2025
231361|995776|2025
231363|995778|2025
231366|995780|2025
231369|995782|2025
231373|995783|2025
231375|995784|2025
231376|995785|2025
231377|995786|2025
231381|995787|2025
231384|995788|2025
231385|995789|2025
231388|995790|2025
231389|995791|2025
231393|995792|2025
231394|995793|2025
231395|995794|2025
231398|995796|2025
231399|995797|2025
231400|995798|2025
231401|995799|2025
231403|995800|2025
231406|995801|2025
231410|995802|2025
231412|995803|2025
231416|995804|2025
231417|995805|2025
231419|995806|2025
231424|995807|2025
231425|995808|2025
231426|995809|2025
231430|995810|2025
231434|995811|2025
231440|995812|2025
231441|995813|2025
231444|995814|2025
231446|995815|2025
231447|995816|2025
